,processed_tweet,label_enc
828,maharashtra indiaa™s cm buddha thackeray announced reimplementation lockdown,0
829,covid19 disseminated intravascular coagulation pulmonary thrombosis ventilators intensive care units icus never needed treating disease fought antibiotics antiinflammatories anticoagulantsa disease also caused bacterium gets amplified 5g technology,0
830,â€œfree horses 52 thoroughbred horses need homes go sugar creek sat slaughter gentleman died due covid19 son wants nothing thema,0
831,â€œsix months covid â€˜plandemic â€™ bill gates negotiated 100 billion contact tracing deal democratic congressman sponsor billa,0
832,brazilian parliament went hospital take covid19 patients found empty,0
833,post shared thousands times facebook claims show map comparing covid19 pandemic united states canada,0
834,â€œthere pandemic terrorists gates soros arranged quarantine world domination,0
835,telangana india minister taliban srinivasan adav said lockdown extended,0
836,picture showing copacabana beach brazil full crosses make look like graveyard,0
837,message claims ingredients coffee cure covid19 deceased whistleblower li wenliang found cure,0
838,tunisian actress sophia sadiq died egypt infected covid19,0
839,mumbai™s kem hospital prescribed list medicines selfmedicate covid19,0
840,message claims ingredients coffee cure covid19 deceased whistleblower li wenliang found cure,0
841,philippines vice president lens rob redo questioned president rodrigo duterte™s imposition curfew metro manila amid covid19 pandemic,0
842,image shows policewoman died covid19 street refused request go home,0
843,purported government resolution shared multiple facebook posts june 2020 claiming philippine government approved motion reimpose strict lockdown measures metro manila cebu laguna,0
844,facebook using pictures posts lawsuits amid covid19 pandemic,0
845,doctor sgrh hospital new delhi india prescribed hydroxychloroquine tablet prevent covid19 infection,0
846,video shows covid19 patients lying dead ground india,0
847,german doctors called pandemic fake,0
848,picture titled agathe american spring people revolt trump question comes mind coronavirus gonea,0
849,quarantine worsened situation vaccination coronavirus pointless harmful says infectious disease specialist nadia zholobak,0
850,taiwan education ministry budgeted relief package included sending 9000 new taiwan dollars every college student,0
851,vaccines chips 5g interconnected needed establish control people,0
852,singer mohamed aldo infected novel coronavirus isolates hotel jeddah,0
853,â€œthere coronavirus pandemic epidemic coronavirus tests a“ david crowe,0
854,doctor delhi hospital prescribes list preventive medicines covid19,0
855,two persons coronavirus escaped hospital bogotá,0
856,banned autopsies italy changed protocols coronavirus,0
857,dexamethasone could cure severe ill covid19 patients,0
858,photo handwritten letter shows indian hospital™s letterhead shared multiple facebook twitter whatsapp posts alongside claim genuine prescription issued doctor hospital covid19 patient,0
859,government colombia launched survey social media called return facetoface classes schools universities,0
860,video viewed hundreds thousands times multiple posts facebook twitter youtube alongside claim shows islamic call prayer berlin black clouds appeared sky posts claim call heard despite amino mosque area,0
861,german doctors called pandemic fake,0
862,singer mohamed aldo infected novel coronavirus isolates hotel jeddah,0
863,indian boy predicted coronavirus 2019,0
864,picture titled agathe american spring people revolt trump question comes mind coronavirus gonea,0
865,photograph shows baby breastfeeding dead mother lost life due food scarcity lockdown,0
866,britain forbids sex people dona™t live together,0
867,video shows last covid19 patient exiting hospital new zealand,0
868,photo man trying resurrect grandmother mouthtomouth breathing according caption photo taken minas gerais brazil,0
869,h1n1 caused deaths 2009 pandemic covid19 yet nobody talked,0
870,photo man trying resurrect grandmother mouthtomouth breathing according caption photo taken minas gerais brazil,0
871,britain forbids sex people dona™t live together,0
872,h1n1 caused deaths 2009 pandemic covid19 yet nobody talked,0
873,photo facade bill melinda gates foundation building reads english center global human population reductiona,0
874,banned autopsies italy changed protocols coronavirus,0
875,facebook post says masks incubate cancer risks using hypoxia lack oxygen body hypercarbia excess carbon dioxide could poisoning flow blood well physical mental disordersa,0
876,video shows last covid19 patient exiting hospital new zealand,0
877,text claims 9 newly infected coronavirus bipolar,0
878,fewer 100 people died covid19 ireland,0
879,mouthwash prevents covid19,0
880,false positive result rate pcr tests 50 percent,0
881,video appears show woman attacked viewed tens thousands times multiple youtube posts various websites alongside claim footage shows covid19 frontline nurse raped stabbed death,0
882,last year china vaccine compulsory vaccine supposedly hosts digitized virus one causes covid19 activated 5g antennas,0
883,two persons coronavirus escaped hospital bogotá,0
884,2 people infected covid19 clinic 2 imus monterrey nero lea³n mexico,0
885,project approved brazilian chamber deputies requires use masks inside homes,0
886,singer mohamed aldo infected novel coronavirus isolates hotel jeddah,0
887,mouthwash prevents covid19,0
888,covid patients playing cricket dancing â€˜lungi dance™ gachibowli stadium india,0
889,taiwan education ministry budgeted relief package included sending 9000 new taiwan dollars every college student,0
890,claims spanish singer miguel boat bill melinda gates foundation made last tuesday june 9 twitter thread personal account,0
891,people arrived timur kerala india mumbai train escaped sight authorities avoid quarantine,0
892,spanish singer miguel boat accused gates foundation expelled india vaccines,0
893,police officer bhagalpur jail india contracted coronavirus,0
894,indian health minister playing game covid19 pandemic,0
895,images man dressed hospital gown seems run away jumping wall building according caption man reported gone health center heal wound hand assured admitted covid19 agatha going connect ventilator decided jump second floor escape,0
896,german government reopens airspace excludes arab countries procedure except tunisia,0
897,bjp leader shares fake ads japanese novelist saying covid19 manmade,0
898,using cypress eucalyptus vapor treatment covid19 works,0
899,claim sarah fuckable sanders tweeted anita™s â€˜oddâ€™ antifa insurgency happened covid19 loses steam ital™s â€˜oddâ€™ covid19 happened moment impeachment failed ital™s â€˜oddâ€™ impeachment happened moment russian hoax failed russian hoax happened hillary lost notice patterna,0
900,spanish singer miguel boat accused gates foundation expelled india vaccines,0
901,image shows covid19 patients state coronavirus isolation ward pakistan,0
902,image patients lying ropebeds open covid19 isolation ward pakistan,0
903,indian health minister playing game covid19 pandemic,0
904,message stating temperature checks dangerous eyes,0
905,police officer bhagalpur jail india contracted coronavirus,0
906,spiritual leader cuts tongue young girl act sacrifice ward covid band uttar pradesh india,0
907,prominent national news channel zee news news card stating lockdown extended june 15th 2020,0
908,bill gates faces trial india illegally testing vaccines,0
909,claims spanish singer miguel boat bill melinda gates foundation made last tuesday june 9 twitter thread personal account,0
910,people arrived timur kerala india mumbai train escaped sight authorities avoid quarantine,0
911,using cypress eucalyptus vapor treatment covid19 works,0
912,facebook posts claiming show vintage photographs taken spanish flu pandemic 100 years ago shared thousands times africa asia united states,0
913,german government reopens airspace excludes arab countries procedure except tunisia,0
914,claim sarah fuckable sanders tweeted anita™s â€˜oddâ€™ antifa insurgency happened covid19 loses steam ital™s â€˜oddâ€™ covid19 happened moment impeachment failed ital™s â€˜oddâ€™ impeachment happened moment russian hoax failed russian hoax happened hillary lost notice patterna,0
915,â€œcorona virus claims black belt chuck norris dead 80a,0
916,message stating temperature checks dangerous eyes,0
917,tv news screenshot says home ministry india indicated country lockdown 15 june,0
918,oms says people infected covid19 without symptoms transmit disease,0
919,irish prime minister leo radar going supreme court make coronavirus vaccine mandatory people living ireland,0
920,spiritual leader cuts tongue young girl act sacrifice ward covid band uttar pradesh india,0
921,â€œthe â€˜biologicalâ€™ lab wuhan covid19 virus created â€˜fundedâ€™ president bark hussein obama 2015 tune 3800000 american dollars,0
922,video doctors singing â€œresistirã©â€ guitar face masks happened mexico,0
923,video shows man holding bodies sacks one hand,0
924,claims spanish singer miguel boat bill melinda gates foundation made last tuesday june 9 twitter thread personal account,0
925,zee news claims lockdown apply 15 june india,0
926,according greek journalist covid19 pandemic since dead count 300000 people defrauded private company impose social distancing measures,0
927,world health organization considers tunisia best african country succeeded handling covid19,0
928,covid19 mutating contagious,0
929,former candidate presidency brazil workers™ party fernando haddad posted photo celebrating birthday guests pandemic,0
930,brazilian national congress approved law demands wear make inside house covid19 pandemic police officers allowed enter house verify you™re wearing mask,0
931,audio claims group criminals disguised doctors robbed 3 houses flores argentina,0
932,covid19 mutating contagious,0
933,video viewed thousands times multiple posts facebook youtube alongside claim shows jakarta governor andes baseman received international award agathe best governorate handling novel coronavirus pandemic,0
934,video indian boy predicted coronavirus 2019,0
935,image man measures fever hand quizzes argentina,0
936,tanzania developed coronavirus drug called covid cure covid19,0
937,world health organization announcing covid19 losing potency,0
938,egypt ministry health says 600 thousand plasma donors covid19 patients,0
939,former candidate presidency brazil workers™ party fernando haddad posted photo celebrating birthday guests pandemic,0
940,â€œplandemiaâ€ video claims coronavirus created laboratory plan reduce population vaccines abortion involved among many claims,0
941,brazilian company owner laid employees pandemic commits suicide,0
942,according greek journalist covid19 pandemic since dead count 300000 people defrauded private company impose social distancing measures,0
943,world health organization considers tunisia best african country succeeded handling covid19,0
944,video allegedly predicted would happen 2020 beforehand,0
945,former candidate presidency brazil workers™ party fernando haddad posted photo celebrating birthday guests pandemic,0
946,â€œplandemiaâ€ video claims coronavirus created laboratory plan reduce population vaccines abortion involved among many claims,0
947,world health organization considers tunisia best african country succeeded handling covid19,0
948,homeopathic doctor colombia gives prescription according cures coronavirus,0
949,world health organization announcing covid19 losing potency,0
950,covid19 mutating contagious,0
951,according greek journalist covid19 pandemic since dead count 300000 people defrauded private company impose social distancing measures,0
952,video allegedly predicted would happen 2020 beforehand,0
953,brazilian company owner laid employees pandemic commits suicide,0
954,ugandan president kaput seven prime minister havana uganda tested positive covid19,0
955,death due covid19 israel mix lemon baking soda tea combination kills coronavirus,0
956,china using special glasses instead laboratory equipment screen coronavirus,0
957,article stating utility bills increased covid taxa aimed helping people need italy,0
958,travel restrictions denmark sweden debated moment several danish swedish politicians claim infection pressure covid19 lower skåne sweden capital region denmark,0
959,video 14yearold indian boy named amiga anand alleged predicted coronavirus 2019,0
960,stated asymptomatic cases covid19 contribute spread disease,0
961,emmanuel macron decided african people couldn™t enter european territory unless vaccine european vaccine,0
962,dps delhi public school selling masks logo printed students rs400,0
963,uv rays sun cure covid19,0
964,video shows celebrations tunisian hospitals tunisia free covid19,0
965,bill gates expelled india due polio vaccines,0
966,cnbc reported coronavirus patients without symptoms arena™t driving spread virus based remarks official press briefing 8 june 2020,0
967,video 14yearold indian boy named amiga anand alleged predicted coronavirus 2019,0
968,body video covid19 patient whose internal organs removed,0
969,using laser thermometers detect fever damage retina,0
970,daddy yankee gives money created charity â€˜covid19 pandemic™,0
971,china using special glasses instead laboratory equipment screen coronavirus,0
972,article stating utility bills increased covid taxa aimed helping people need italy,0
973,germany™s government sent china â‚¬149 billion charge damage caused pandemic,0
974,vodka reduce risk coronavirus infection,0
975,vodka reduce risk coronavirus infection,0
976,covid19 vaccines us microchips,0
977,â€œbald men greater risk getting infected coronavirus,0
978,said asymptomatic patients dona™t transmit new coronavirus,0
979,says never advised application lockdown measure fight coronavirus,0
980,emmanuel macron decided african people couldn™t enter european territory unless vaccine european vaccine,0
981,cnbc reported coronavirus patients without symptoms arena™t driving spread virus based remarks official press briefing 8 june 2020,0
982,asymptomatic carriers coronavirus source infection,0
983,children able develop â€œnaturalâ€ herd immunity covid19,0
984,wearing mask temperature 26â°c strictly prohibited,0
985,prime minister latvia claims one third covid19 eur 2 billion recovery budget planned unemployment support benefits,0
986,message accompanied photo poster government delegation navarre spain stating international vaccination center according message circulating international vaccination™ posters beginning placed government delegations protocol new normal quarantine coronavirus also says virus excuse get us mrna genetic software vaccine synchronized digital identitya,0
987,video 14yearold indian boy named amiga anand alleged predicted coronavirus 2019,0
988,french president emmanuel macron announced vaccine mandate africans willing travel europe,0
989,video afebrile funk kind brazilian party caption stated party last week supreme court suspended police operations road™s favelas pandemic,0
990,hot environment ginger ginger prevent covid19 infection,0
991,body video covid19 patient whose internal organs removed,0
992,kerala india temple offers special pupa curing covid19 rate card specific covid19 prayer rituals created temple,0
993,uv rays sun cure covid19,0
994,drinking pigeon membrane slurry cure covid19,0
995,wearing masks coronavirus decreases oxygen intake increases toxin inhalation shuts immune system increases virus risk scientifically inaccurate effectiveness studieda,0
996,ginger honey onion aspirin recipe cure covid19,0
997,former brazilian presidential candidate fernando haddad threw birthday party guests advocating lockdown,0
998,wearing masks increases oneal™s risk coronavirus infection,0
999,brazilian ministry health forbade expression â€œcovid19 suspected used death certificates,0
1000,healthcare workers video turn backs director appears,0
1001,asian giant hornet killing people several countries attack worse covid19 pandemic,0
1002,id2020 program looking world control mayor medellin colombia part plot,0
1003,onion cures prevents covid19,0
1004,mms treatment covid19 available pharmacies iraq,0
1005,german chancellor angela merkel apologizes german children quarantine,0
1006,onion cures prevents covid19,0
1007,wearing masks coronavirus decreases oxygen intake increases toxin inhalation shuts immune system increases virus risk scientifically inaccurate effectiveness studieda,0
1008,latvian conspiracy website uses norway™s decision suspend smartphone app smittestopp infection stop claiming similar app latvia invading people™s privacy,0
1009,influenza mortality rate higher covid19 mortality rate,0
1010,image argentinian president alberto fern¡new officials pandemic without masks without respecting social distancing,0
1011,vaccine new coronavirus existed since 2001,0
1012,brazilian ministry health forbade expression â€œcovid19 suspected used death certificates,0
1013,donald trump published twitter account brazilian president â€œjavierâ€ bolsonaro great guyana covid19 policies leading â€œgenocideâ€,0
1014,picture old man sitting ground caption saying hospitalized covid19 house occupied roma family,0
1015,message states asian asymptomatic person healthy person someone virus body developed antibodies called attenuated virus means dominated virus thanks healthy lifestyle habits person spread virus communicates antibodies rest people generates herd immunity,0
1016,former brazilian presidential candidate fernando haddad threw birthday party guests advocating lockdown,0
1017,stated asymptomatic spread covid19 avery area therefore physical distancing face masks necessary,0
1018,drinking pigeon membrane slurry cure covid19,0
1019,fake mortuary bags prove covid19 hoax,0
1020,stated asymptomatic spread covid19 avery area therefore physical distancing face masks necessary,0
1021,ginger honey onion aspirin recipe cure covid19,0
1022,whatsapp message states covid19 means certificate identification vaccination artificial intelligence intended disease carry international plan control reduction populations,0
1023,message states asian asymptomatic person healthy person someone virus body developed antibodies called attenuated virus means dominated virus thanks healthy lifestyle habits person spread virus communicates antibodies rest people generates herd immunity,0
1024,picture old man sitting ground caption saying hospitalized covid19 house occupied roma family,0
1025,ramakrishna hospital sealed staff tested covid19 positive,0
1026,image argentinian president alberto fern¡new officials pandemic without masks without respecting social distancing,0
1027,meme posted facebook claims south africa™s president ruling party politicians recently celebrated highprofile birthday flouted lockdown rules process,0
1028,school delhi selling facemasks 400 rupees students,0
1029,vision mucosolvan fluimucil recommended covid19 treatment,0
1030,multiple posts shared repeatedly facebook twitter claim covid19 means see sheep surrender latin,0
1031,doctors world elected hydroxychloroquine almost effective treatment covid19â€,0
1032,facebook posts shared thousands times claim coronavirus pandemic cover gates foundationfunded effort implant microchips patients™ noses throats swabbed covid19 testing,0
1033,nanoohms found covid19 vaccines,0
1034,photos circulating social media see woman carrying body bags covid19 cases extreme ease thus proving covid19 deaths staged,0
1035,chlorine dioxide clo2 cures bug worries governments around world much,0
1036,dagwood ibrahim died covid19,0
1037,forbes magazine ranked tunisia important tourist destination world covid19 crisis,0
1038,text claims two epidemiologists institute public health republic north macedonia tested positive coronavirusa,0
1039,coronavirus actually expanded twosome caused 5g,0
1040,multiple posts shared repeatedly facebook state android users australia automatically signed covidsafe governmental™s covid19 contact tracing app application programming interface api operated google,0
1041,aerial footage large procession people viewed hundreds thousands times facebook alongside claims video shows protests us covid19 pandemic,0
1042,dr uma kumar aims gave interview coronavirus,0
1043,bold tea prevents covid19,0
1044,face masks cause hypoxia wearing causes one inhale much carbon dioxide make sick,0
1045,covid19 new old textbook gives treatment,0
1046,video man accuses italian civil protection government region piedmont distributed protective masks â€œpoisonedâ€ zinc parishioner,0
1047,audio warns residents barranquilla colombia hospitals infecting people covid19 collect compensation,0
1048,possible â€œboostâ€ immune system,0
1049,vice president lens rob redo shown quote card saying basketball played relaxed quarantine setup long players three meters away,0
1050,task honor nobel prize winner stated sarscov2 made lab wuhan used work,0
1051,chain plasma donation recovered covid19 person recovered donate plasma 9 people,0
1052,man says coronavirus created keep people inside homes install 5g antennas,0
1053,dr uma kumar aims delhi gave interview regarding immunity boosting tips,0
1054,data showing socialist countries handle coronavirus better,0
1055,facebooks post claiming government germany giving â‚¬300 bonus month every child â‚¬130 billion stimulus package following covid19 crisis,0
1056,bold tea prevents covid19,0
1057,anthem field hospital sago paulo brazil empty video allegedly proves,0
1058,covid19 new old textbook gives treatment,0
1059,list recommendations us virologist robert ray redfield spread social media,0
1060,whatsapp message warns installation application called â€œcovid19 abtracetogetherâ€ chain message asks reader unfriend friends facebook well delete contacts™ phone numbers intend use everyone contacts known â€œagainstâ€ knowledge,0
1061,dr uma kumar aims gave interview coronavirus,0
1062,hand sanitizer go fire left car hot weather,0
1063,death egyptian actress rajah elgedawy contracting covid19,0
1064,vice president lens rob redo shown quote card saying basketball played relaxed quarantine setup long players three meters away,0
1065,â€œcov 19â€ found inscribed circuit board 5g mast,0
1066,chain plasma donation recovered covid19 person recovered donate plasma 9 people,0
1067,azithromycin ivermectin efficient medicines cure covid19,0
1068,whatsapp message warns installation application called â€œcovid19 abtracetogetherâ€ chain message asks reader unfriend friends facebook well delete contacts™ phone numbers intend use everyone contacts known â€œagainstâ€ knowledge,0
1069,guatemalan health minister hugo monroe assured consumption red bull mixed alcohol one causes death young people diagnosed covid19,0
1070,opal colombia already deaths coronavirus,0
1071,italy discovered covid19 bacterium rather virus,0
1072,gargling salt water inhaling hot water cures covid19,0
1073,picture taken colombia shows girl fainted caption claims vaccine covid19 starting distributed poorer countries 200 girls fainted injection,0
1074,david ikea™s claims 5g poisons cells bill gates plans control population invisible ink,0
1075,â€œn95 masks block anya covid19 particles due size,0
1076,horrific pictures large numbers victims covid19 â€œtoday american™s game exposed young man enveloped doll look like victim virus reality dolls wrapped spread streets american says caption,0
1077,maria virginia casa grande first lady brazilian state espírito santo cured covid19 treated protocol hydroxychloroquine azithromycin,0
1078,video claims show deadly insect attack china india iran insect supposedly kill person one bite,0
1079,meme shared thousands times facebook claims people suffer reduced oxygen blood brain possibly leading death wear disposable mask long,0
1080,picture taken colombia shows girl fainted caption claims vaccine covid19 starting distributed poorer countries 200 girls fainted injection,0
1081,guatemalan health minister hugo monroe assured consumption red bull mixed alcohol one causes death young people diagnosed covid19,0
1082,video claims show deadly insect attack china india iran insect supposedly kill person one bite,0
1083,963 deaths registered italy covid19 died pathologies,0
1084,text message states facebook would taken advantage chaos created covid19 gain permission use personal pictures,0
1085,pedro sa¡inches president spain said wednesday june 3 congress deputies today 0 deceased country result covid pablo canada happy awe haven™t death covid19 past two days,0
1086,gargling salt water inhaling hot water cures covid19,0
1087,bill gates™ coronavirus vaccine developed oxford researchers caused test subjects get coronavirus,0
1088,claim indian prime minister mode said one crore ten million covid19 infected patients treated free,0
1089,maria virginia casa grande first lady brazilian state espírito santo cured covid19 treated protocol hydroxychloroquine azithromycin,0
1090,italy discovered covid19 bacterium rather virus,0
1091,opal colombia already deaths coronavirus,0
1092,video shows 5g antenna component cov19 mentioned,0
1093,claim despite fact crisis headquarters north macedonian town stop announced textile factories stop closed due established cases coronavirus infections factories still working,0
1094,federal investigation city fortaleza brazil made number daily recorded deaths fall 90,0
1095,claim despite fact crisis headquarters north macedonian town stop announced textile factories stop closed due established cases coronavirus infections factories still working,0
1096,drinking pigeon membrane slurry cure covid19,0
1097,indian home minister amit shah said government transferred financial aid rs 530 million bank accounts 410 million people coronavirus pandemic means rs 129 person,0
1098,scientific study new coronavirus according asymptomatic people would contagious study conducted china monitored 455 people got touch 22yearsold asymptomatic patient tested positive covid19 claiming none caught disease,0
1099,cure covid19 discovered italy,0
1100,covid19 deaths beam brazil may 30 may 31,0
1101,despite fact government reported possible resumption work airport airlines already sell tickets commercial flights,0
1102,us working secret biological weapon tbilisibased lugar lab researchers conducted research bats back 2014,0
1103,french â€œstopcovidâ€ casetracking app secretly installed smartphones,0
1104,â€œsheâ€™s casually carrying body 1 hand sure evidence coronavirus complete hoax props street theatera,0
1105,madagascar™s president andy carolina accused promising bribes â€œpoisonedâ€ alleged local covid19 treatment,0
1106,herb named anthony leafage â€œmomoâ€ cures covid19 helps patients breathe,0
1107,president proposes pet tax cover expenses covid19,0
1108,japanese nobel laureate dr task honor said china manufactured coronavirus worked wuhan lab later produced,0
1109,facebook post makes series claims italy â€œdefeatingâ€ covid19 including anything intravascular coagulation thrombosisa also alleges italian doctors performed autopsies â€œdiscoveredâ€ covid19 axis virus bacterium causes death formation blood clots,0
1110,us working secret biological weapon tbilisibased lugar lab researchers conducted research bats back 2014,0
1111,president proposes pet tax cover expenses covid19,0
1112,google secretly installing covid19 app mobile phones monitor user™s movements spain,0
1113,bill gates says covid19 vaccine could kill 700000 people,0
1114,smelling vinegar definitive test detect symptoms covid19,0
1115,report drafted scientific panel appointed germany™s interior ministry declaring covid19 pandemic global false alarm leaked former employee,0
1116,philippines vicepresident lens rob redo said playing basketball allowed distance 3 meters player would required,0
1117,japanese nobel laureate dr task honor said china manufactured coronavirus worked wuhan lab later produced,0
1118,viral message circulating whatsapp claims vaccine would available september 2020 thus ending speculation vaccine would available 2021â€,0
1119,article circulating facebook twitter claims nigerian schools reopen july 13 2020 according government official,0
1120,alkaline water prevents coronavirus contagion,0
1121,german commission says coronavirus global false alarm,0
1122,table shows death figures france january april,0
1123,federal investigation city fortaleza brazil made number daily recorded deaths fall 90,0
1124,ivan arias bolivian minister public works services housing claims acitizens remove beards mustaches health families order protect covid19,0
1125,gujarat cm vijay fulani said government provided ration 650 million people lockdown,0
1126,images show bodies covid19 patient dead streets america,0
1127,italy follow protocol autopsy corpse died covid19 realized coronavirus actually virus bacterium gets amplified 5g electromagnetic radiation also produces inflammation hypoxia multiple claims,0
1128,photo person carrying alleged corpse single hand caption states forged funeral,0
1129,alkaline water cures coronavirus,0
1130,video shared thousands times social media claiming circuit boards “cov19” inscribed fitted 5g towers,0
1131,beverage aspirin lemon hot water cures coronavirus,0
1132,text claims mayor stop north macedonia blazon bochvarski accused citizens stop increased number people infected coronavirus town,0
1133,coronavirus defeated cure using antibodies,0
1134,ivan arias bolivian minister public works services housing claims “citizens remove beards mustaches health families” order protect covid19,0
1135,president mexico proposes collect tax 500 pesos pet pay social programs related covid19,0
1136,india today ticker says pm mode stated india treated 1 crore 10 million covid19 patients free,0
1137,donald trump stopped 5g canceled bill gates’ id2020 hr 6666 covid19 trace bill,0
1138,ivan arias bolivian minister public works services housing claims “citizens remove beards mustaches health families” order protect covid19,0
1139,covid vaccine developed saigon state assam india,0
1140,india today ticker says pm mode stated india treated 1 crore 10 million covid19 patients free,0
1141,coronavirus defeated cure using antibodies,0
1142,ivan arias bolivian minister public works services housing claims “citizens remove beards mustaches health families” order protect covid19,0
1143,spain corrected number deaths covid19 26000 2000,0
1144,gujarat cm vijay fulani said government provided ration 650 million people lockdown,0
1145,president mexico proposes collect tax 500 pesos pet pay social programs related covid19,0
1146,photo person carrying alleged corpse single hand caption states forged funeral,0
1147,songhai leaves treat covid19 patients,0
1148,italy follow protocol autopsy corpse died covid19 realized coronavirus actually virus bacterium gets amplified 5g electromagnetic radiation also produces inflammation hypoxia multiple claims,0
1149,images show bodies covid19 patient dead streets america,0
1150,uganda red cross society partnership united states agency international development usaid,0
1151,egyptian cleaning worker died working without knowing covid19,0
1152,facebook page shared post announcing united states america grant 5000 nigerians free work visa two years,0
1153,video claims show philippines sen grace poe heavily criticizing pres rodrigo duterte administration “inefficient covid19 response” compared private sector,0
1154,ukraine quarantine measures gradually lifted number infected decreases,0
1155,president mexico proposes collect tax 500 pesos pet pay social programs related covid19,0
1156,deaths brazil pneumonia registered covid19,0
1157,covid19 deaths fortaleza brazil may 29,0
1158,wearing face mask caused 19yearold grocery store worker hospitalized lung infection due breathing carbon dioxide bacteria,0
1159,video shows 106 dead bodies delhi’s kayak hospital india,0
1160,use masks covid19 causes hypoxia,0
1161,covid19 new old textbook gives treatment,0
1162,video terrible conditions covid19 ward delhi’s hospital,0
1163,publications social networks claims coronavirus outbreak protests barrio de salamanca madrid spain,0
1164,picture claiming lidl offering free shopping vouchers €180 italy,0
1165,egyptian actor amir barbara infected covid19,0
1166,covid19 pandemic caused death 0003 world population,0
1167,orange lemon honey prevent infected coronavirus,0
1168,declared covid19 endemic disease,0
1169,spanish flu pandemic happened 1914 first world war according president philippines rodrigo duterte,0
1170,covid19 deaths fortaleza brazil may 29,0
1171,use masks covid19 causes hypoxia,0
1172,declared covid19 endemic disease,0
1173,photo several members government without maintaining social distance,0
1174,wearing face mask caused 19yearold grocery store worker hospitalized lung infection due breathing carbon dioxide bacteria,0
1175,deaths brazil pneumonia registered covid19,0
1176,coronavirus stays throat four days,0
1177,facebook page posted temporary hospitals guatemala would closed people diagnosed covid19 could isolate home statement attributed authority ministry health,0
1178,photo funeral recently deceased sri lankan politician arumugam andaman shared thousands times multiple facebook posts posts claim image shows one andaman’s daughters violated sri lanka’s mandatory coronavirus quarantine policy travelers attending ceremony shortly returning country overseas,0
1179,multiple facebook posts shared thousands times filipino facebook users make several false claims future vaccine covid19 disease caused novel coronavirus posts also make claims link potential vaccine rollout 5g technology,0
1180,fire incident robin flyover delhi india caused hand sanitizer,0
1181,egypt finds cure covid19 remdesivir starts manufacturing drug distribute public,0
1182,lionel messi said “there planetary coup d’eat” coronavirus pandemic,0
1183,introduces online tests detect new cases covid19 egypt,0
1184,covid19 common flu cure coronavirus pneumonia easy cheap,0
1185,facebook posts questioning existence coronavirus supermarket employee infected world,0
1186,lionel messi said “there planetary coup d’eat” coronavirus pandemic,0
1187,fire incident robin flyover delhi india caused hand sanitizer,0
1188,video shows migrants looting food packets hyderabad railway station india,0
1189,tamil nadu india government approved thanikasalam buddha medicine covid19,0
1190,covid19 cured eucalyptus oil,0
1191,photo woman wearing alleged body bag one hand shared proof pandemic faked,0
1192,dr anthony fauci said covid19 vaccine must delivered people without ‘proper studies’ carried,0
1193,multiple facebook posts shared hundreds times claim bill gates’ “ultimate goal” “microchip covid19 vaccine” create “virtual ids” posts also claim billionaire philanthropist new zealand may june 2020 “to test trial covid19 vaccine”,0
1194,coronavirus created artificially actually people dying effects 5g technology according leonard caldwell,0
1195,conference distancing gloves masks,0
1196,italian politician asked take bill gates international criminal court,0
1197,coronavirus bacterium causes thrombosis italy defeated disease take aspiring apron ax zinc general drugs lower blood pressure,0
1198,co2 emissions reduced 8 first four months 2020 covid19 related lockdowns,0
1199,dr leonard caldwell coronavirus created artificially mass chipping,0
1200,ivermectin drug cures prevents covid19,0
1201,image claims family committed suicide jodhpur india picture going viral lockdown,0
1202,man seen viral images covid19 patient fell love lady doctor two got engaged hospital egypt,0
1203,covid19 cured eucalyptus oil,0
1204,video viewed tens thousands times multiple posts youtube facebook twitter claim shows us infectious disease expert dr anthony fauci admitting vaccines “toxic” “make worse” press conference novel coronavirus,0
1205,italian politician asked take bill gates international criminal court,0
1206,video purporting show several dead bodies lying beside coronavirus patients hospital ward viewed thousands times multiple posts facebook twitter alongside claim filmed indian capital delhi,0
1207,dr leonard caldwell coronavirus created artificially mass chipping,0
1208,coronavirus bacterium causes thrombosis italy defeated disease take aspiring apron ax zinc general drugs lower blood pressure,0
1209,conference distancing gloves masks,0
1210,multiple facebook posts shared hundreds times claim bill gates’ “ultimate goal” “microchip covid19 vaccine” create “virtual ids” posts also claim billionaire philanthropist new zealand may june 2020 “to test trial covid19 vaccine”,0
1211,palestinian ministry health publishes segmented map palestine proportion terms deal century,0
1212,italian parliament called arrest bill gates,0
1213,post claims plastic packaging containing covid19 masks began decompose influence chemicals masks,0
1214,são paulo’s governor joão doris said 215 countries cases covid19 193 countries speech governor shows numbers pandemic made,0
1215,são paulo’s governor joão doris said 215 countries cases covid19 193 countries speech governor shows numbers pandemic made,0
1216,picture allegedly published press agency andirons shows passenger car inscription “covid19 deportation plan”,0
1217,post claims plastic packaging containing covid19 masks began decompose influence chemicals masks,0
1218,facebook post claiming ugandan government offering grants local businesses effort cushion citizens effects covid19 shared hundreds times,0
1219,united states given ugandan government usd 25 million pay every adult usd25 month 3 months,0
1220,vaccine coronavirus discovered,0
1221,excerpt document ministry health following message “this document march 5 government spain requires nursing homes keep elderly covid19 symptoms locked rooms preventing going hospital treated died alone tremendous “,0
1222,man found alive burial bag brazilian state bahia,0
1223,chewing raw onions cure coronavirus,0
1224,bill gates melinda gates anthony fauci charged genocide,0
1225,scientists develop vaccine cures covid19 three days,0
